DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	2p24.1	2	20994618	NR	NA - APOB		ENSG00000084674			6811	rs13392272-?	rs13392272	0	13392272	intergenic_variant	1	NR	6E-12	11.221848749616356		2.694755	[1.93-3.46] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	2p24.1	2	21041028	NR	APOB			ENSG00000084674			rs1367117-?	rs1367117	0	1367117	missense_variant	0	NR	4E-22	21.397940008672037		4.138443	[3.3-4.98] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11189689	NR	KANK2			ENSG00000197256			rs138534124-?	rs138534124	0	138534124	intron_variant	0	NR	3E-6	5.522878745280337		4.413781	[2.57-6.26] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	5q13.3	5	75306874	NR	ANKRD31 - HMGCR	ENSG00000145700	ENSG00000113161		69963	29455	rs1423527-?	rs1423527	0	1423527	regulatory_region_variant	1	NR	1E-18	18.0		3.042184	[2.37-3.72] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	8p23.1	8	9329732	NR	RNU6-1151P - RNU6-526P	ENSG00000284864	ENSG00000201815		42154	41358	rs1461729-?	rs1461729	0	1461729	intron_variant	1	NR	2E-7	6.698970004336019		2.522105	[1.58-3.47] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	5q33.3	5	156971158	NR	TIMD4 - HAVCR1	ENSG00000145850	ENSG00000113249		7932	58255	rs1501908-?	rs1501908	0	1501908	intergenic_variant	1	NR	3E-10	9.522878745280337		2.387686	[1.64-3.13] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	16q13	16	56971567	NR	CETP			ENSG00000087237			rs1532624-?	rs1532624	0	1532624	intron_variant	0	NR	3E-6	5.522878745280337		1.809502	[1.05-2.57] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q23.3	11	116736721	NR	LINC02702 - BUD13	ENSG00000237937	ENSG00000137656		78426	11449	rs1558861-?	rs1558861	0	1558861	regulatory_region_variant	1	NR	5E-12	11.301029995663981		3.928493	[2.81-5.04] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	6q25.3	6	160157828	NR	SLC22A1			ENSG00000175003			rs1564348-?	rs1564348	0	1564348	intron_variant	0	NR	7E-7	6.154901959985743		2.416443	[1.46-3.37] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p32.3	1	55037775	NR	BSND - PCSK9	ENSG00000162399	ENSG00000169174		20603	1672	rs17111503-?	rs17111503	0	17111503	intergenic_variant	1	NR	1E-6	6.0		2.028163	[1.21-2.85] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p32.3	1	55159875	NR	USP24			ENSG00000162402			rs17111684-?	rs17111684	0	17111684	intron_variant	0	NR	7E-13	12.154901959985743		6.26135	[4.55-7.97] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	16q13	16	56960616	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		15752	1307	rs17231506-?	rs17231506	0	17231506	regulatory_region_variant	1	NR	8E-10	9.096910013008056		2.541071	[1.73-3.35] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11114669	LDLR	LDLR			ENSG00000130164			rs17248840-?	rs17248840	0	17248840	intron_variant	0	NR	1E-12	12.0		4.702	[3.4-6] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11089332	NR	SMARCA4 - LDLR	ENSG00000127616	ENSG00000130164		9906	130	rs17249141-?	rs17249141	0	17249141	regulatory_region_variant	1	NR	1E-28	28.0		31.36066	[25.83-36.89] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	8q24.13	8	125474167	NR	TRIB1 - NA	ENSG00000173334			35764		rs17321515-?	rs17321515	0	17321515	intron_variant	1	NR	1E-8	8.0		1.986789	[1.31-2.67] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	16q13	16	56954132	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		9268	7791	rs173539-?	rs173539	0	173539	intergenic_variant	1	NR	6E-9	8.221848749616356		2.119357	[1.4-2.83] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q12.2	11	61776489	NR	TMEM258, MYRF			ENSG00000134825, ENSG00000124920			rs174529-?	rs174529	0	174529	intron_variant	0	NR	6E-6	5.221848749616356		1.709996	[0.97-2.45] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q12.2	11	61802358	NR	FADS2, FADS1			ENSG00000134824, ENSG00000149485			rs174546-?	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-7	6.522878745280337		2.069741	[1.28-2.86] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q12.2	11	61803311	NR	FADS1, FADS2			ENSG00000149485, ENSG00000134824			rs174547-?	rs174547	0	174547	intron_variant	0	NR	3E-7	6.522878745280337		2.076407	[1.28-2.87] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62612551	NR	DOCK7			ENSG00000116641			rs10889348-?	rs10889348	0	10889348	intron_variant	0	NR	9E-16	15.045757490560675		2.953555	[2.23-3.67] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62652525	NR	DOCK7			ENSG00000116641			rs10889353-?	rs10889353	0	10889353	intron_variant	0	NR	2E-20	19.69897000433602		3.362787	[2.65-4.08] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p36.11	1	25442446	NR	MACO1			ENSG00000204178			rs10903129-?	rs10903129	0	10903129	intron_variant	0	NR	5E-6	5.301029995663981		1.60285	[0.91-2.29] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62583880	NR	DOCK7			ENSG00000116641			rs11207995-?	rs11207995	0	11207995	intron_variant	0	NR	5E-20	19.30102999566398		3.329604	[2.62-4.04] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11078223	NR	SMARCA4			ENSG00000127616			rs112374545-?	rs112374545	0	112374545	intron_variant	0	NR	6E-27	26.221848749616356		6.21015	[5.08-7.34] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	10q25.2	10	112150963	NR	GPAM			ENSG00000119927			rs1129555-?	rs1129555	0	1129555	3_prime_UTR_variant	0	NR	7E-8	7.154901959985743		2.038163	[1.3-2.78] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11080015	NR	SMARCA4 - LDLR	ENSG00000127616	ENSG00000130164		589	9447	rs113190300-?	rs113190300	0	113190300	intergenic_variant	1	NR	5E-17	16.30102999566398		5.928029	[4.54-7.31] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11085594	NR	SMARCA4 - LDLR	ENSG00000127616	ENSG00000130164		6168	3868	rs114197570-?	rs114197570	0	114197570	TF_binding_site_variant	1	NR	6E-29	28.221848749616356		33.86672	[27.92-39.81] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p32.3	1	55039974	NR	PCSK9			ENSG00000169174			rs11591147-?	rs11591147	0	11591147	missense_variant	0	NR	9E-25	24.045757490560675		21.17191	[17.13-25.21] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q23.3	11	116780399	NR	ZPR1			ENSG00000109917			rs11604424-?	rs11604424	0	11604424	intron_variant	0	NR	2E-13	12.698970004336019		2.675948	[1.96-3.39] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19q13.32	19	44900155	NR	TOMM40			ENSG00000130204			rs1160985-?	rs1160985	0	1160985	intron_variant	0	NR	7E-9	8.154901959985743		2.03225	[1.34-2.72] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	16q22.2	16	72018449	NR	DHODH			ENSG00000102967			rs11648003-?	rs11648003	0	11648003	intron_variant	0	NR	3E-6	5.522878745280337		2.199004	[1.28-3.12] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	19p13.2	19	11084354	NR	SMARCA4 - LDLR	ENSG00000127616	ENSG00000130164		4928	5108	rs11668477-?	rs11668477	0	11668477	intergenic_variant	1	NR	3E-13	12.522878745280337		2.881061	[2.11-3.65] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62465961	NR	DOCK7			ENSG00000116641			rs1167998-?	rs1167998	0	1167998	intron_variant	0	NR	5E-16	15.301029995663981		2.884442	[2.19-3.58] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62531167	NR	DOCK7			ENSG00000116641			rs1168013-?	rs1168013	0	1168013	intron_variant	0	NR	1E-15	15.0		2.835388	[2.14-3.53] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	12q24.31	12	120978847	NR	HNF1A-AS1, HNF1A			ENSG00000241388, ENSG00000135100			rs1169288-?	rs1169288	0	1169288	missense_variant	0	NR	4E-6	5.3979400086720375		1.796856	[1.03-2.56] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	6q25.3	6	160154334	NR	SLC22A1			ENSG00000175003			rs11753995-?	rs11753995	0	11753995	intron_variant	0	NR	6E-6	5.221848749616356		2.446161	[1.39-3.51] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p32.3	1	55052487	NR	PCSK9			ENSG00000169174			rs11806638-?	rs11806638	0	11806638	intron_variant	0	NR	1E-9	9.0		3.266727	[2.21-4.32] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62584148	NR	DOCK7			ENSG00000116641			rs12042319-?	rs12042319	0	12042319	3_prime_UTR_variant	0	NR	1E-18	18.0		3.17552	[2.47-3.88] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
